517,113,0.729142,20.4566
527,116,1.371342,19.7708
536,119,1.18343,19.9308
509,106,1.828234,19.4586
560,132,0.781869,20.3808
528,76,1.442736,19.7157
609,98,6.189532,18.1346
599,87,39.454569,16.1236
547,100,0.883194,20.2485
496,102,1.309256,19.8211
611,90,2.331294,19.1947
584,90,0.881975,20.25
563,90,2.572285,19.0879
612,94,5.113211,18.342
577,95,2.340114,19.1906
578,30,0.935099,20.1865
583,50,0.605074,20.6591
585,101,0.823256,20.3248
557,85,1.550202,19.6377
604,71,1.069893,20.0403
546,157,0.989963,20.1246
531,38,0.949244,20.1702
552,18,0.974672,20.1415
570,18,4.950546,18.3771
572,93,0.841502,20.301
536,19,0.731766,20.4527
579,58,0.985959,20.129
572,79,0.577893,20.709
620,87,0.893751,20.2356
550,135,1.381738,19.7626
545,65,3.5024,18.7528
563,47,3.199217,18.8511
583,58,0.610167,20.65
545,49,0.842743,20.2994
598,87,1.378687,19.765
585,121,2.291905,19.2132
571,55,1.122901,19.9878
539,57,0.766537,20.4023
546,139,0.51981,20.824
595,92,0.665963,20.555
537,31,1.754813,19.5031
520,90,1.153087,19.959
584,39,3.271028,18.827
551,10,0.779137,20.3846
571,152,0.807634,20.3456
575,29,1.352027,19.7862
575,81,0.688797,20.5184
560,143,1.030243,20.0813
513,94,0.72713,20.4596
528,139,0.466276,20.942
586,66,7.21807,17.9677
535,78,0.498384,20.8697
555,127,6.382319,18.1013
579,35,0.564218,20.735
524,63,1.379068,19.7647
599,76,1.029294,20.0823
579,62,1.069302,20.0409
522,95,1.532033,19.6505
595,90,2.557873,19.094
553,137,44.273083,15.9985
519,91,1.667823,19.5583
524,66,5.100041,18.3448
571,80,0.900859,20.227
551,143,2.146423,19.2844
553,173,0.641874,20.595
587,131,1.748682,19.5069
576,117,2.265043,19.226
555,142,1.687447,19.5456
573,135,0.97872,20.137
541,152,0.997652,20.1162
534,45,0.868912,20.2662
538,153,1.185503,19.9289
543,42,3.176608,18.8588
566,147,1.033665,20.0777
562,149,2.180096,19.2675
516,56,0.998203,20.1156
579,106,0.896307,20.2325
583,41,4.269037,18.5379
567,112,0.596661,20.6743
585,106,0.569963,20.724
560,119,0.609605,20.651
566,118,0.878084,20.2548
605,108,1.086077,20.024
582,120,0.656765,20.5701
531,137,0.620939,20.631
540,138,1.246188,19.8747
569,64,0.397887,21.1142
535,138,7.926895,17.866
556,78,1.118565,19.992
524,107,0.923458,20.2001
513,116,0.55494,20.753
556,159,0.55443,20.754
572,20,0.940627,20.1801
497,72,0.481109,20.908
551,169,1.257604,19.8648
549,60,0.514665,20.8348
599,59,0.620367,20.632
555,76,3.08037,18.8922
591,54,7.426458,17.9368
538,52,0.610729,20.649
547,104,0.684811,20.5247
588,114,1.275687,19.8493
548,118,50.468751,15.8563
528,99,0.851012,20.2888
593,121,1.196032,19.9193
525,32,0.910955,20.2149
552,66,0.540811,20.781
591,98,0.886536,20.2444
510,92,1.696017,19.5401
566,125,2.822806,18.987
543,91,2.405236,19.1608
614,94,5.444213,18.2739
523,70,5.84597,18.1966
580,88,1.639644,19.5768
585,91,1.443932,19.7148
524,80,26.141381,16.5705
511,103,2.321437,19.1993
556,172,1.586167,19.6128
588,122,1.285359,19.8411
555,174,1.277686,19.8476
552,163,2.29085,19.2137
582,131,5.275874,18.308
584,75,0.654229,20.5743
533,79,1.428981,19.7261
590,90,1.311912,19.8189
544,69,0.611292,20.648
542,149,2.611917,19.0713
571,104,0.832866,20.3122
558,126,1.147154,19.9646
549,166,2.504024,19.1171
576,115,2.618662,19.0685
522,51,4.265107,18.5389
590,126,1.556641,19.6332
532,36,3.329083,18.8079
358,42,2.058137,19.33
375,5,0.631785,20.6122
318,21,0.776414,20.3884
343,81,2.00629,19.3577
316,9,1.576408,19.6195
339,64,0.920486,20.2036
339,40,1.22119,19.8967
365,11,0.753794,20.4205
338,16,1.123315,19.9874
359,1,0.991149,20.1233
313,40,1.404967,19.7445
397,3,0.613096,20.6448
337,42,2.556224,19.0947
389,7,1.124246,19.9865
356,47,16.601941,17.0634
328,13,29.290781,16.447
305,27,1.772683,19.4921
337,25,1.95575,19.3854
363,32,0.792527,20.3661
383,30,2.761345,19.0109
373,45,7.698081,17.8978
354,49,2.057569,19.3303
342,29,0.815783,20.3347
363,22,0.716625,20.4754
331,15,2.958844,18.9359
311,10,5.740321,18.2164
335,47,0.830338,20.3155
197,77,12.134787,17.4037
243,4,2.35005,19.186
237,5,0.781941,20.3807
260,10,0.768942,20.3989
227,11,0.615359,20.6408
158,9,0.587554,20.691
254,16,0.573122,20.718
197,14,1.362152,19.7781
162,2,0.680034,20.5323
234,3,0.955296,20.1633
229,30,6.309838,18.1137
193,27,0.877276,20.2558
241,32,0.819549,20.3297
298,134,1.470372,19.6951
252,131,2.844731,18.9786
240,114,0.689749,20.5169
315,119,2.232318,19.2418
270,128,0.910871,20.215
294,31,0.556476,20.75
272,115,1.372985,19.7695
258,97,0.910116,20.2159
273,130,0.810391,20.3419
303,98,1.86669,19.436
330,84,1.054144,20.0564
283,25,7.056358,17.9923
290,89,0.778419,20.3856
287,36,1.32454,19.8085
217,75,1009.267796,12.604
289,75,0.973057,20.1433
285,131,67.357927,15.5429
231,63,1.216811,19.9006
222,71,1.501024,19.6727
296,141,0.575079,20.7143
272,59,0.561418,20.7404
283,70,0.888907,20.2415
299,98,0.61655,20.6387
290,39,1.522046,19.6576
264,47,0.748054,20.4288
279,38,0.951257,20.1679
287,76,0.624955,20.624
280,68,1.031667,20.0798
252,85,0.564738,20.734
264,164,0.957146,20.1612
248,140,0.826142,20.321
287,77,0.599857,20.6685
300,139,1.021644,20.0904
236,116,0.466705,20.941
319,99,0.495592,20.8758
237,111,0.865079,20.271
316,52,1.72437,19.5221
256,70,0.724123,20.4641
301,71,0.611855,20.647
299,62,0.620539,20.6317
262,142,0.815558,20.335
256,135,0.674731,20.5408
339,81,0.491681,20.8844
271,74,0.528014,20.807
336,94,0.988505,20.1262
254,129,0.91356,20.2118
243,100,5.276846,18.3078
325,78,0.536347,20.79
301,93,1.158409,19.954
251,120,0.541809,20.779
319,102,0.88092,20.2513
308,99,1.411453,19.7395
283,138,1.872028,19.4329
288,43,0.527042,20.809
275,161,0.610729,20.649
262,144,1.865659,19.4366
247,95,0.843753,20.2981
281,149,1.496468,19.676
251,117,0.477269,20.9167
254,42,5.398771,18.283
271,136,4.558388,18.4667
399,77,0.567867,20.728
405,150,2.447474,19.1419
436,135,2.526497,19.1074
424,138,1.685272,19.547
385,125,0.967427,20.1496
433,125,1.110149,20.0002
411,126,3.514356,18.7491
389,108,0.900195,20.2278
380,107,1.682791,19.5486
459,114,7.09089,17.987
399,84,1.831268,19.4568
465,105,0.580026,20.705
397,47,0.578958,20.707
436,106,0.748054,20.4288
400,104,3.875858,18.6428
381,88,1.155745,19.9565
456,59,60.20968,15.6647
394,78,3.977484,18.6147
416,84,7.072626,17.9898
409,78,1.77448,19.491
431,128,0.55494,20.753
398,79,3.713017,18.6894
444,79,1.747555,19.5076
418,88,0.986322,20.1286
426,151,0.944273,20.1759
402,85,2.30588,19.2066
405,160,0.674358,20.5414
370,66,1.018824,20.0934
453,69,2.522311,19.1092
421,6,5.313425,18.3003
402,149,1.022303,20.0897
434,53,4.29863,18.5304
428,49,1.005215,20.108
396,143,0.555964,20.751
412,123,0.909279,20.2169
396,134,75.181512,15.4236
445,55,0.679283,20.5335
373,60,1.395552,19.7518
401,28,0.52221,20.819
424,33,0.836402,20.3076
411,2,2.283687,19.2171
419,134,0.802517,20.3525
414,112,108.342497,15.0269
471,82,3.323874,18.8096
377,52,49.497372,15.8774
413,63,16.210572,17.0893
477,86,18.474008,16.9474
361,65,0.785912,20.3752
403,120,1.634818,19.58
418,145,5.723954,18.2195
406,56,6.037502,18.1616
397,104,0.60346,20.662
429,146,0.619111,20.6342
411,57,1.331267,19.803
399,126,20.13738,16.8538
453,115,1.27205,19.8524
405,119,4.417847,18.5007
388,47,0.7414,20.4385
475,94,3.1238,18.877
454,112,0.795306,20.3623
412,31,0.587283,20.6915
417,153,2.931986,18.9458
447,40,0.881163,20.251
416,1,0.719866,20.4705
392,142,2.932526,18.9456
410,26,0.592663,20.6816
432,58,2.722954,19.0261
379,115,3.060855,18.8991
451,82,0.557502,20.748
400,145,1.083879,20.0262
411,56,2.07145,19.323
416,110,3.909201,18.6335
456,84,0.591681,20.6834
428,70,1.097137,20.013
401,117,1.921113,19.4048
465,66,1.049687,20.061
388,61,4.567214,18.4646
425,156,0.55443,20.754
474,87,1642.316269,12.0754
377,59,1.903499,19.4148
423,75,0.500546,20.865
385,61,0.702897,20.4964
440,98,0.831563,20.3139
403,137,4.487154,18.4838
421,159,1.182667,19.9315
422,166,1.646909,19.572
407,23,0.868272,20.267
404,165,6.43841,18.0918
370,109,0.614113,20.643
447,112,0.509712,20.8453
422,164,0.661683,20.562
414,149,4.030591,18.6003
418,103,2.920934,18.9499
412,148,4.102882,18.581
421,119,1.443267,19.7153
412,91,0.462171,20.9516
380,45,1.040638,20.0704
382,118,2.317591,19.2011
398,153,0.69255,20.5125
442,139,0.558684,20.7457
421,153,0.955648,20.1629
424,137,1.110558,19.9998
471,146,0.808378,20.3446
496,208,1.127669,19.9832
496,226,1.532174,19.6504
484,124,3.143137,18.8703
479,122,0.614679,20.642
485,116,1.663987,19.5608
480,124,0.990419,20.1241
471,134,2.553871,19.0957
475,230,0.581631,20.702
468,110,0.909697,20.2164
506,121,4.966073,18.3737
456,125,0.592772,20.6814
459,202,0.825382,20.322
460,201,2.38494,19.17
493,195,1.331267,19.803
542,191,6.112481,18.1482
531,156,4.515347,18.477
520,179,2.917977,18.951
448,219,0.799787,20.3562
468,207,75.063882,15.4253
467,207,1.904902,19.414
460,205,2.525566,19.1078
487,210,1.357268,19.782
441,167,2.108797,19.3036
454,166,2.628086,19.0646
531,192,1.22875,19.89
516,205,2.55105,19.0969
526,182,0.785188,20.3762
503,135,38.055422,16.1628
499,146,0.55443,20.754
455,220,1.35265,19.7857
441,187,2.696001,19.0369
491,116,0.733521,20.4501
477,99,1.278746,19.8467
543,186,3.707549,18.691
486,242,3.214577,18.8459
481,164,0.662293,20.561
493,230,1.354395,19.7843
450,161,6.46039,18.0881
548,172,1.0787,20.0314
437,199,2.263166,19.2269
513,148,0.775342,20.3899
502,171,0.940541,20.1802
466,183,0.534374,20.794
461,210,0.728471,20.4576
474,204,0.735279,20.4475
532,174,1.097339,20.0128
537,171,0.922353,20.2014
545,176,0.596277,20.675
504,205,0.711626,20.483
489,195,31.98695,16.3514
437,155,1.715657,19.5276
490,208,0.989963,20.1246
531,190,1.667976,19.5582
475,209,0.68179,20.5295
502,214,2.029336,19.3453
455,155,0.854704,20.2841
474,243,1.216587,19.9008
470,243,1.625659,19.5861
449,132,0.953714,20.1651
480,230,1.292125,19.8354
454,145,1.746107,19.5085
488,248,1.519805,19.6592
503,243,0.793038,20.3654
492,250,2.650451,19.0554
440,165,1.612386,19.595
491,245,0.818116,20.3316
531,158,2.04491,19.337
490,229,0.839799,20.3032
471,183,0.677346,20.5366
464,243,0.43829,21.0092
484,174,0.813532,20.3377
449,214,0.628419,20.618
471,241,0.836865,20.307
501,122,1.371973,19.7703
511,208,0.604572,20.66
488,263,1.326004,19.8073
471,213,2.610715,19.0718
508,184,32.877094,16.3216
511,192,3.00056,18.9207
519,198,0.940627,20.1801
515,201,1.1358,19.9754
539,196,1.006142,20.107
518,210,1.302881,19.8264
487,183,0.615643,20.6403
484,91,1.416141,19.7359
536,168,1.686049,19.5465
514,178,1.963511,19.3811
483,195,0.823559,20.3244
518,182,1.427797,19.727
469,201,0.673799,20.5423
513,186,0.805108,20.349
458,208,0.548234,20.7662
484,152,1.248946,19.8723
509,147,0.852188,20.2873
455,212,0.62784,20.619
441,151,1.888133,19.4236
451,216,1.112196,19.9982
493,161,1.195922,19.9194
449,180,0.846555,20.2945
490,165,1.109944,20.0004
465,177,0.767385,20.4011
533,155,1.097744,20.0124
528,159,1.292125,19.8354
461,186,0.807336,20.346
514,166,1.070879,20.0393
495,174,0.684433,20.5253
489,259,3.916409,18.6315
437,200,0.89672,20.232
476,138,0.469292,20.935
474,141,0.847882,20.2928
478,141,0.94872,20.1708
484,142,1.176149,19.9375
467,233,0.977549,20.1383
488,144,1.129228,19.9817
469,116,6.992306,18.0022
508,232,0.520289,20.823
443,166,1.164186,19.9486
495,148,1.471862,19.694
494,256,15.809488,17.1165
437,179,0.894163,20.2351
455,132,0.666331,20.5544
425,189,0.542308,20.778
483,128,0.470894,20.9313
473,132,0.832559,20.3126
440,147,0.611855,20.647
497,128,1.498537,19.6745
485,133,0.912047,20.2136
478,182,0.608147,20.6536
486,129,1.744982,19.5092
484,266,4.112341,18.5785
485,191,0.39482,21.1226
547,170,1.53161,19.6508
544,172,0.930888,20.1914
459,206,0.633066,20.61
512,157,1.078998,20.0311
504,240,2.238495,19.2388
491,249,2.995314,18.9226
468,240,5.670429,18.2297
520,158,21.429118,16.7863
451,155,0.676847,20.5374
469,119,1.243895,19.8767
483,99,4.490875,18.4829
496,127,0.726862,20.46
491,142,25.184176,16.611
461,154,3.815992,18.6597
449,162,0.938118,20.183
491,158,0.60124,20.666
510,151,1.629556,19.5835
439,183,0.619853,20.6329
526,154,2.043969,19.3375
461,187,2.400146,19.1631
536,169,1.245844,19.875
481,226,1.231242,19.8878
540,195,1.512404,19.6645
489,148,6.219822,18.1293
497,242,1.015078,20.0974
535,181,4.156898,18.5668
517,178,3.506919,18.7514
448,177,2.71519,19.0292
475,179,1.660924,19.5628
481,98,2.06859,19.3245
476,165,1.391189,19.7552
525,188,1.029958,20.0816
509,235,1.102912,20.0073
540,164,1.821679,19.4625
504,171,2.265043,19.226
477,114,0.685695,20.5233
529,175,2.488619,19.1238
477,220,2.303333,19.2078
461,177,1.693519,19.5417
440,154,1.190756,19.9241
479,241,0.58658,20.6928
502,161,1.074139,20.036
472,158,4.132465,18.5732
483,164,3.761553,18.6753
494,211,1.332862,19.8017
509,166,4.780709,18.415
500,248,1.111581,19.9988
510,212,1.186486,19.928
503,216,1.358518,19.781
501,215,1.87963,19.4285
518,173,1.352525,19.7858
483,185,0.929432,20.1931
501,195,0.923203,20.2004
456,193,1.085377,20.0247
522,141,1.160545,19.952
489,177,5.320281,18.2989
493,180,2.387578,19.1688
487,172,1.98698,19.3682
493,186,1.747233,19.5078
478,196,2.124002,19.2958
525,202,2.710692,19.031
477,202,0.522691,20.818
434,199,3.279173,18.8243
439,192,1.972393,19.3762
475,128,2.819169,18.9884
463,133,0.761962,20.4088
473,238,63.671856,15.604
484,211,1.123004,19.9877
346,140,5.191993,18.3254
346,248,6.432483,18.0928
367,153,1.254827,19.8672
321,116,0.58918,20.688
357,123,0.728337,20.4578
318,190,1.082582,20.0275
350,125,0.538227,20.7862
399,192,9.468188,17.6731
353,160,1.126423,19.9844
308,218,1.339878,19.796
362,223,0.75923,20.4127
308,199,4.683515,18.4373
332,114,4.80676,18.4091
360,215,0.782733,20.3796
313,190,1.155213,19.957
306,173,1.759669,19.5001
384,154,2.277385,19.2201
393,177,0.374937,21.1787
384,175,3.025538,18.9117
370,213,0.658037,20.568
347,220,0.854074,20.2849
404,189,0.912803,20.2127
387,146,34.076437,16.2827
319,194,13.881457,17.2577
381,189,1.545355,19.6411
303,152,2.994211,18.923
351,190,0.53536,20.792
338,184,0.619511,20.6335
356,105,1.902097,19.4156
363,233,0.598478,20.671
304,146,0.784176,20.3776
343,268,0.933722,20.1881
379,178,1.527102,19.654
347,208,3.170177,18.861
316,181,1.454611,19.7068
330,214,0.400792,21.1063
362,197,0.732913,20.451
357,152,0.373386,21.1832
363,205,0.95741,20.1609
380,147,0.395002,21.1221
321,181,0.608931,20.6522
378,203,1.293792,19.834
326,177,0.876145,20.2572
326,214,0.383741,21.1535
319,232,1.012743,20.0999
333,230,1.077508,20.0326
341,253,3.55407,18.7369
308,155,0.815858,20.3346
327,111,0.81181,20.34
321,240,0.768304,20.3998
306,218,18.878244,16.9239
395,168,0.621511,20.63
345,255,0.943143,20.1772
381,142,0.478457,20.914
284,188,0.8755,20.258
330,175,0.951432,20.1677
324,224,0.635286,20.6062
337,233,0.500546,20.865
399,186,0.54783,20.767
315,133,4.336409,18.5209
389,150,0.682419,20.5285
309,193,0.530451,20.802
390,190,1.051139,20.0595
391,184,0.453526,20.9721
345,243,21.33655,16.791
353,249,1.585436,19.6133
366,123,8.203966,17.8287
356,109,196.305068,14.3816
337,130,0.503784,20.858
330,153,2.008694,19.3564
327,243,0.802961,20.3519
389,208,5.223652,18.3188
305,169,6.81993,18.0293
296,171,1.433067,19.723
309,187,0.439867,21.0053
333,248,0.985142,20.1299
368,201,0.583509,20.6985
352,180,1.706044,19.5337
312,225,0.567867,20.728
393,181,3.340755,18.8041
389,176,3.126391,18.8761
379,172,2.350483,19.1858
373,184,1.506981,19.6684
328,227,2.662195,19.0506
365,233,0.588095,20.69
332,100,0.567397,20.7289
342,259,3.238053,18.838
390,168,1.030338,20.0812
314,149,0.900776,20.2271
342,205,0.643116,20.5929
327,113,2.089463,19.3136
310,148,0.823483,20.3245
321,235,3.568503,18.7325
320,133,9.83349,17.632
346,234,0.894327,20.2349
314,160,1.672438,19.5553
373,208,0.741059,20.439
343,188,1.824029,19.4611
288,184,0.927465,20.1954
327,152,2.685345,19.0412
370,151,1.224569,19.8937
387,194,1.911405,19.4103
356,195,0.597376,20.673
381,182,2.673498,19.046
351,237,0.560592,20.742
372,193,5.74085,18.2163
371,201,2.321865,19.1991
362,199,1.031762,20.0797
408,275,3.622817,18.7161
391,293,2.13145,19.292
354,262,1.867894,19.4353
366,260,5.416204,18.2795
389,283,0.682042,20.5291
436,253,1.154149,19.958
419,312,0.823104,20.325
418,261,2.458092,19.1372
397,291,7.041425,17.9946
409,202,1.502822,19.6714
375,300,4.573107,18.4632
471,284,2.825928,18.9858
419,334,0.80808,20.345
386,277,0.862613,20.2741
394,293,4.311319,18.5272
410,205,2.164489,19.2753
414,356,4.676187,18.439
387,321,3.140533,18.8712
380,314,8.944286,17.7349
398,338,91.4777,15.2106
437,220,1.640399,19.5763
400,341,6.440783,18.0914
415,334,1.231923,19.8872
388,303,1.285477,19.841
416,320,2.537224,19.1028
391,289,1.975302,19.3746
415,344,1.890221,19.4224
380,233,0.628477,20.6179
393,331,2.940912,18.9425
381,286,6.439004,18.0917
415,181,0.615813,20.64
470,264,1.406651,19.7432
390,278,1.041405,20.0696
386,256,12.584413,17.3642
468,270,2.764398,19.0097
415,309,5.962893,18.1751
450,308,0.690703,20.5154
465,284,2.760582,19.0112
364,254,1.086978,20.0231
388,221,0.884008,20.2475
450,268,2.195208,19.26
361,261,0.906519,20.2202
454,291,0.655013,20.573
442,290,1.584123,19.6142
462,267,1.873408,19.4321
404,273,1.751745,19.505
457,274,2.098915,19.3087
456,273,0.59081,20.685
360,257,0.568914,20.726
372,269,1.382502,19.762
435,302,0.773915,20.3919
441,295,2.525566,19.1078
407,296,2.997798,18.9217
443,240,1.584706,19.6138
438,241,2.632447,19.0628
430,298,0.932003,20.1901
414,315,0.569963,20.724
405,345,1.075129,20.035
380,249,0.254607,21.5989
394,313,1.487536,19.6825
446,318,1.934965,19.397
388,244,1.188893,19.9258
374,241,0.736839,20.4452
424,319,0.55889,20.7453
425,278,1.511568,19.6651
388,301,0.977819,20.138
451,301,4.082902,18.5863
402,253,0.93553,20.186
420,336,5.04677,18.3562
393,213,0.795525,20.362
405,203,0.540612,20.7814
435,267,0.803849,20.3507
395,306,0.630158,20.615
380,256,2.555283,19.0951
456,299,0.835555,20.3087
453,303,0.789903,20.3697
426,252,1.402381,19.7465
461,284,0.861977,20.2749
436,294,0.958557,20.1596
467,283,1.835997,19.454
421,301,0.745921,20.4319
433,291,1.107391,20.0029
451,245,0.752754,20.422
403,272,4.100993,18.5815
448,263,0.707248,20.4897
398,325,3.056066,18.9008
459,262,0.603515,20.6619
471,260,0.827818,20.3188
381,315,4.544554,18.47
396,337,3.477968,18.7604
379,251,1.305163,19.8245
425,282,1.267138,19.8566
386,317,0.961387,20.1564
363,290,0.943578,20.1767
392,327,0.937082,20.1842
450,245,1.319912,19.8123
473,276,2.255674,19.2305
434,289,1.341236,19.7949
470,257,0.932003,20.1901
375,243,1.032808,20.0786
454,284,0.911711,20.214
413,356,7.410059,17.9392
452,284,5.999253,18.1685
429,254,1.120009,19.9906
444,244,1.478657,19.689
436,280,0.656221,20.571
437,229,0.556476,20.75
416,237,0.697801,20.5043
412,240,0.646621,20.587
444,293,1.409634,19.7409
366,282,1.035571,20.0757
420,246,0.617517,20.637
425,336,3.466454,18.764
457,237,0.88572,20.2454
453,239,0.814732,20.3361
439,257,0.894904,20.2342
364,258,2.378359,19.173
381,304,1.472405,19.6936
421,312,1.580625,19.6166
405,330,3.745994,18.6798
454,260,0.656463,20.5706
379,245,0.572067,20.72
426,306,0.970551,20.1461
374,291,1.16644,19.9465
390,309,3.451162,18.7688
390,272,5.130194,18.3384
396,306,4.145045,18.5699
394,318,2.084273,19.3163
363,282,0.534374,20.794
393,262,1.292601,19.835
377,293,1.727868,19.5199
390,312,2.055296,19.3315
394,288,0.78461,20.377
369,298,0.564218,20.735
414,347,0.832712,20.3124
405,320,3.110593,18.8816
375,297,0.623805,20.626
417,289,0.716229,20.476
389,295,1.56397,19.6281
419,323,3.592578,18.7252
391,213,2.639002,19.0601
427,199,0.817965,20.3318
398,298,0.621511,20.63
418,291,0.597927,20.672
383,305,0.692422,20.5127
383,290,2.634145,19.0621
413,206,1.709348,19.5316
460,299,3.048476,18.9035
384,268,0.55781,20.7474
355,281,1.297731,19.8307
389,269,0.62438,20.625
406,336,1.067727,20.0425
387,304,2.875554,18.9669
387,273,0.61101,20.6485
412,340,0.60124,20.666
469,251,1.731692,19.5175
416,346,1.158196,19.9542
424,317,1.105455,20.0048
409,349,0.842588,20.2996
367,276,3.637194,18.7118
453,283,1.804145,19.473
436,251,1.884831,19.4255
436,254,0.692869,20.512
388,237,1.027305,20.0844
368,245,0.705881,20.4918
409,332,4.10515,18.5804
469,286,2.124981,19.2953
444,302,0.803923,20.3506
400,319,0.779208,20.3845
443,224,1.22502,19.8933
386,246,0.855413,20.2832
412,286,2.425257,19.1518
431,233,0.608539,20.6529
365,262,0.638336,20.601
358,274,1.821679,19.4625
396,259,1.934786,19.3971
391,264,1.426351,19.7281
390,331,0.41028,21.0809
383,281,0.54431,20.774
463,264,1.319304,19.8128
472,272,5.276846,18.3078
441,276,1.082881,20.0272
402,307,3.352469,18.8003
428,295,1.205433,19.9108
406,307,0.776414,20.3884
421,216,0.518376,20.827
446,280,1.528509,19.653
456,290,1.747394,19.5077
438,281,1.1285,19.9824
430,328,2.02355,19.3484
377,236,0.500085,20.866
437,299,0.745509,20.4325
423,292,1.261781,19.8612
408,327,1.110967,19.9994
458,270,2.705953,19.0329
453,253,0.953889,20.1649
430,250,4.637156,18.4481
403,255,1.066057,20.0442
445,298,0.656765,20.5701
418,286,0.537831,20.787
477,265,2.291483,19.2134
443,268,2.046983,19.3359
452,262,5.336477,18.2956
425,265,1.439683,19.718
377,286,0.826904,20.32
377,286,7.004554,18.0003
429,241,0.866834,20.2688
460,243,4.389858,18.5076
394,284,1.091392,20.0187
396,243,0.842666,20.2995
390,280,5.142021,18.3359
365,244,2.981276,18.9277
441,217,1.036716,20.0745
422,235,2.286002,19.216
413,246,1.373364,19.7692
445,318,3.276455,18.8252
433,325,30.191981,16.4141
442,311,1.248371,19.8728
418,288,1.999281,19.3615
412,214,1.66552,19.5598
419,223,1.99358,19.3646
400,217,0.753656,20.4207
395,279,2.934147,18.945
417,220,101.577488,15.0969
426,222,0.578425,20.708
433,224,1.397868,19.75
451,267,3.344758,18.8028
386,225,1.233512,19.8858
399,206,2.035327,19.3421
422,283,1.407299,19.7427
437,210,1.303001,19.8263
404,227,0.994807,20.1193
417,231,1.787769,19.4829
386,240,2.724961,19.0253
425,210,1.931226,19.3991
385,232,0.535853,20.791
425,234,0.528014,20.807
415,262,127.456593,14.8505
429,283,3.55538,18.7365
414,268,3.180414,18.8575
445,308,2.240971,19.2376
429,201,2.698734,19.0358
417,250,1.397482,19.7503
1429,32,1.059108,20.0513
1468,29,2.104335,19.3059
1467,78,1.244353,19.8763
1451,41,1.33323,19.8014
1477,50,1.193061,19.922
1471,14,1.682326,19.5489
1428,29,0.956529,20.1619
1451,4,0.513387,20.8375
1474,18,0.956176,20.1623
1518,14,0.653446,20.5756
1514,12,0.380784,21.1619
1365,24,3.835373,18.6542
1317,15,0.57365,20.717
1328,20,0.719071,20.4717
1338,8,0.68886,20.5183
1316,41,1.070682,20.0395
1341,13,0.619397,20.6337
1312,25,2.902697,18.9567
1323,15,3.476046,18.761
1333,69,1.91299,19.4094
1370,6,0.341756,21.2793
1386,2,0.784393,20.3773
1339,17,0.682984,20.5276
1341,9,1.25448,19.8675
1277,8,1.792716,19.4799
